sno,cleaned_tweet,is_hate_speech,image_path
711,therealcortlan thirsty hoes lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\711.png
712,rt politeasshole pussy niggas suck dick cry someone mentions tweet person cry,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\712.png
713,fckwatchuthink huntermoore know could go drink bleach bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\713.png
714,catch box hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\714.png
715,im sorry costume naughty school girl yr forever consider u basic bitch becreative followers,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\715.png
716,rt ajade everybody tryna fuck next nigga bitch knowin bitch next nigga bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\716.png
717,niggah pharrell whatever niggah name dont deserve shit white ass gay song,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\717.png
718,bought bentley bitch came wit,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\718.png
719,almost done bitch ass room,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\719.png
720,mexican bitch almost hit car sped speed bump could omfg,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\720.png
721,fucking douche bro youre fag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\721.png
722,solution zog doesnt deal demographics laws solution northwestimperative httptcovhysapcn,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\722.png
723,niggas talk bitches days,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\723.png
724,steveworksyou friggin red state pussy republican parent,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\724.png
725,eattin pussy im startin get chubby,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\725.png
726,frosstyy hrheyd didnt say anything tho kiss faggot,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\726.png
727,take one bitch open mouth niggas start fuckin,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\727.png
728,rt eanahs done everything hoes ever wanted daddy nigga w money,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\728.png
729,lot cool bitches nigga went school major hoes man dont know,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\729.png
730,seen main bitch might fuck,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\730.png
731,im listening lil spook getting good kinda sad imma single fall know youll getting annoyed tl aye,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\731.png
732,probably go clean nasty pussy worry wtf im,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\732.png
733,rt beyoncesgedtest momma dead bitch really think cant connect lucky number face httptcolfufovk,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\733.png
734,obeyjrock true ride die bitch httptcobkwhxfkw fuck hahahahah,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\734.png
735,ion trust bitches ion trust niggas,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\735.png
736,cooliedaggera capotoheaven wld u wanna faggot dude thats faggot like,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\736.png
737,landed orlando flight bumpy bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\737.png
738,rt fashioniskei dont real bitch want soft nigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\738.png
739,yankee birth lived much life north see diff level racism frendafox melinwy noahcrothman,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\739.png
740,pjones hoe got issues,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\740.png
741,niggas pure suckas got problem ya mans address shit discuss amp squash bitches hold grudges,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\741.png
742,dumb little broad move fuck along bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\742.png
743,bumoose ducking insults like scared white pussy,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\743.png
744,lilimaeee nigger,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\744.png
745,like bitch niggas,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\745.png
746,rt brighterdays dont understand dont even fuck bitches im relevant though,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\746.png
747,oh bitch scandal,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\747.png
748,carelessone im hollywood nig u brought twitter n bounced,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\748.png
749,ok funny proud liberal wants end racism calls tim scott uncle tom lolz lib idiots tcot httptcoyxeagw,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\749.png
750,thats tucked yo bitch u ignorant ass mother fucker,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\750.png
751,kristin better nig lol anything ill flip u something im tryna get cash,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\751.png
752,stuck serious bitches possibly worst type girls ever,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\752.png
753,commonmankfan thats mock drafts joke friendsanyone,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\753.png
754,jumpmastere dmcgowen visitorvisiting retarded,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\754.png
755,hate white trash cops raped murdered infant daughters son,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\755.png
756,rt whitttoocold ray j perfect example happens give lame nigga pussy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\756.png
757,rt antbreezyobb theses niggas hoes bitches greedy,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\757.png
758,reason blocked bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\758.png
759,erica desperate bragging bout flawging ass scrapy eating pussy wow ur baby daddy dumb bitch im sure u gave dome well,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\759.png
760,craving brownies,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\760.png
761,feature car yellow black feature car buck tag radiator support xx miles httptconknfzqbo,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\761.png
762,mrfoolycooly dm faggot alert,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\762.png
763,jzolly also search dirty white trash hookers weekends,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\763.png
764,twitter app poo trash,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\764.png
765,bradley cooper wins oscar ryan gosling imma cut bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\765.png
766,bnp overrun mongrels zog jews run countries want white man perish,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\766.png
767,rt losthistories dc fri bengali harlem readingconvo busboysandpoets th st saaltweets teachingchange thatwhichistold http,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\767.png
768,rt nowthatsfresh song tyga trash,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\768.png
769,themightylayman gotta red headed afrotinoasian albino autistic branch davidian hermaphrodite avengers,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\769.png
770,call bitch ok thief get smdh,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\770.png
771,maniacmind dont got beef tell yo boy alex stop acting like bitch bring duck ass,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\771.png
772,rt kingeljay scorpio aka hoe season right around corner,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\772.png
773,dimejii know samklef said wasnt lie man guy think beast naija pop music trash wizkid,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\773.png
774,fardousaa becuz man celebrate bday drreams faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\774.png
775,niggas aint loyal gott bitches stiffer,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\775.png
776,cant turn hoe house wife fact,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\776.png
777,islamic jihadis run away pakistan puremonotheist bemetor uniteblue,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\777.png
778,whats wrong bitches fuck nigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\778.png
779,bitches stupid yal cant know im bouta start popping bitches,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\779.png
780,main reason disliking something popular chance youre little stupid idiot bitch baby child,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\780.png
781,fuck rite pussy,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\781.png
782,rt lakerstv video kobebryant talking trash facing nickswagypyoung todays scrimmage httptconjzfytcr httpt,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\782.png
783,tomcatstraight tounge punching smelly turtle pussy,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\783.png
784,carl bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\784.png
785,rt erinfbaaby chainzzpumps girl ugly denna hoe whats httptcoybxifwtugu,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\785.png
786,milfmob yopapichulo fight fucking obese niglet,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\786.png
787,bossmelle never followed ignorant monkey,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\787.png
788,bitch freak shit,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\788.png
789,left last bitch along aint need stressing,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\789.png
790,im thinking low level ocd sort hes goin full retard pretty sure full retard,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\790.png
791,viribracefacee niggah niggah lol,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\791.png
792,shareaounce trying get job age real bitch let alone new career work years homeless,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\792.png
793,anthonycumia rt ispfemme another jersey fail cunt httptcotzpbhgmhp pics needed animal dem coloreds wack,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\793.png
794,jaime thompsonera hannahalisee null bruh alive thats hans bitch died oh well fbd,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\794.png
795,grizzboadams fucking block white ass try start shit like fucking queer fuck nigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\795.png
796,bitch keep playin wit hair like dont got,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\796.png
797,rt jburnone cheating aint accident hoe fallin bike accident aint never seen bitch trip amp land dick,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\797.png
798,damn justdome amp nigger music waking whole school morning,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\798.png
799,forgiato fest dallas year fuck yeah bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\799.png
800,asaptwelvyy hoes,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\800.png
801,blackmanusa texasdivepro historical point cracker term irish settling woods midatlantic hardly offensive,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\801.png
802,nigga rt litothegawd feel good hoes yall cant even throw charge way,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\802.png
803,amarierubio chink eyed,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\803.png
804,gotta keep name raiders tho better change hillbilly ass texas name,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\804.png
805,hate stupid bitches cry stupid reasons,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\805.png
806,heydenbunsyolo really u use another nigga name u follow nigga doesnt fucking like faggot kok eyed mother fucker,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\806.png
807,dodged bullet crazy bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\807.png
808,haseenabakhtali steen madraq altyd zo geweest hoe vaak men ook zegtdit nooit meerlozewoordenpuntjebijpaaltje vertonen z dierngedrag,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\808.png
809,rt pgammo yankees four straight shane greene starts speaks stability season starters emergen,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\809.png
810,mrspinkyyyy whats name hoe lol sounds good,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\810.png
811,wyattnuckels haha bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\811.png
812,iemonaids done spell check know meant fat liberal dyke feminist nazi bitches,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\812.png
813,rt zfearless fadeaways fuck bitch think,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\813.png
814,rt kwagiheath st charlotte goon niccas gon fkkk around burn bank america stadium,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\814.png
815,put redskins starting lineup instead dolphinsitll fun said,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\815.png
816,diversity chcgo blck pstr flooded w dth threats ovr endorsement gop candidate u sellout uncle tom ass ngger httptcovcbwzkyedv,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\816.png
817,rt michellemalkin refresh dhimmi seattle mayor ed murrays poor memory citys long history jihadi breeding groundgt h,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\817.png
818,rt finlife vonteyisaboss bitch lol,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\818.png
819,pussy ass nigga know nigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\819.png
820,kinghov got dyke wit child whse mgr jus hired another girlboy dis week,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\820.png
821,ppl expect august aslina nig new orleans,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\821.png
822,hate people ask shoot dont need pussy shit bigger unswole niggas,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\822.png
823,dont get twisted shit bow bitches,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\823.png
824,rt bitchimasavage real niggas move silence bitch niggas make scene cuz really wit violence,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\824.png
825,rt killsheredon cant handle liquor bitches cant handle,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\825.png
826,dont love hoes fuck niggas fuckem,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\826.png
827,show like jeffersons dat george make wanna open dry cleaning stow call da white folk honkey,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\827.png
828,rt itsmsbrenduh got kicked aa classes bc laughed guy called pussy blacking every time drank,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\828.png
829,staristhefuture call gopblackchick house nigger shes racist fathom hypocrisy statement,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\829.png
830,rt bigdawgsergio run nigga get squeezing hoe hahaa,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\830.png
831,mikebinthed youre still free world bitch dont deserve area code,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\831.png
832,devilfzyq devilelyie tehdevilclan shut fag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\832.png
833,rt powpowtheeend fucked tyga bitches karyewest god httptcolttrdrwl,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\833.png
834,neighborhood nigga like aint supposed get pussy like,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\834.png
835,hey go look video man found kidnapped girls ohiowhat nigger shitmybosssays,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\835.png
836,rt richiesuavee viridoesitt kevin hart make funny faces curriculum kinda trash curriculum httptcozjjyrgczy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\836.png
837,pussy hoe give pussy hoe,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\837.png
838,george michael fag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\838.png
839,even young kardashians hoes lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\839.png
840,rt killquana hun wrong social networking site rtschwaggychulo lms good morning post something extra maybe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\840.png
841,maybe dont text first read messages dont respond k bitch ncpostgrad,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\841.png
842,ilgdaily smoke weed public fuck cops man wanna dont run come retarded,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\842.png
843,trying mature subject kind fucking pussies bitch satirical tweet asians,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\843.png
844,rt lavidajeannette hate bitch says dont care nigga broke got nothing going acting like fake ri,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\844.png
845,females feel like ok dress like hoe smh hope dont daughter please god httptcouawushhye,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\845.png
846,love people bitch athletes payed much like theyd turn millions fuck ever,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\846.png
847,yall crazy hoes need jesus lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\847.png
848,geez think northkorea may right barackobama monkey surely acts like one httptcoywaoeem,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\848.png
849,rt jezzzz gingasnaps jezzzz shitpussiessay jessica im afraid slit throat tomorrow ritenourschools barackobama,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\849.png
850,sarahvicwood im going murder fucking cunt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\850.png
851,absolutely absurd even think call joke zebras,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\851.png
852,ah nigga dat cares opinions get involve hoe shit either gay broke aint getting enough pussy,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\852.png
853,kid looks like retard tries hiding phone obvious,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\853.png
